world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
clutter,14,comppi,True,False,21.06,0.247,7.39,0.25,0.0082,0.396,RESULT: SUCCESS (status=4)
clutter,14,dwb,True,False,24.46,0.238,7.42,0.335,0.0287,0.4,RESULT: SUCCESS (status=4)
clutter,14,mppi,True,False,19.26,0.246,7.39,0.3,0.015,0.403,RESULT: SUCCESS (status=4)
clutter,14,comppi_iid,False,False,9.96,7.305,0.3,1.1,0.0025,0.035,RESULT: FAILURE (status=6)
clutter,14,comppi_nodetour,True,False,20.86,0.243,7.39,0.25,0.0089,0.395,RESULT: SUCCESS (status=4)
clutter,14,comppi_noanneal,True,False,21.06,0.248,7.39,0.25,0.0082,0.396,RESULT: SUCCESS (status=4)
clutter,15,comppi,True,False,21.06,0.247,7.43,0.25,0.0092,0.396,RESULT: SUCCESS (status=4)
clutter,15,dwb,True,False,26.06,0.25,7.47,0.206,0.036,0.4,RESULT: SUCCESS (status=4)
clutter,15,mppi,True,False,19.66,0.231,7.45,0.255,0.0148,0.403,RESULT: SUCCESS (status=4)
clutter,15,comppi_iid,False,False,10.06,7.3,0.3,1.1,0.0025,0.035,RESULT: FAILURE (status=6)
clutter,15,comppi_nodetour,True,False,21.06,0.242,7.44,0.25,0.0088,0.396,RESULT: SUCCESS (status=4)
clutter,15,comppi_noanneal,True,False,21.06,0.248,7.44,0.25,0.0088,0.398,RESULT: SUCCESS (status=4)
clutter,16,comppi,True,False,20.56,0.249,7.35,1.0,0.009,0.395,RESULT: SUCCESS (status=4)
clutter,16,dwb,True,False,21.86,0.247,7.35,1.0,0.0255,0.4,RESULT: SUCCESS (status=4)
clutter,16,mppi,True,False,19.16,0.246,7.35,1.05,0.0161,0.403,RESULT: SUCCESS (status=4)
clutter,16,comppi_iid,False,False,9.96,7.302,0.3,1.1,0.0024,0.033,RESULT: FAILURE (status=6)
clutter,16,comppi_nodetour,True,False,21.46,0.248,7.36,1.05,0.0076,0.395,RESULT: SUCCESS (status=4)
clutter,16,comppi_noanneal,True,False,20.76,0.244,7.36,1.0,0.0089,0.395,RESULT: SUCCESS (status=4)
clutter,17,comppi,True,False,20.96,0.247,7.36,0.427,0.0083,0.396,RESULT: SUCCESS (status=4)
clutter,17,dwb,True,False,23.26,0.244,7.36,0.45,0.0306,0.4,RESULT: SUCCESS (status=4)
clutter,17,mppi,True,False,19.16,0.246,7.36,0.45,0.0151,0.403,RESULT: SUCCESS (status=4)
clutter,17,comppi_iid,False,False,10.06,7.297,0.3,0.75,0.0025,0.035,RESULT: FAILURE (status=6)
clutter,17,comppi_nodetour,True,False,20.66,0.247,7.36,0.4,0.0089,0.395,RESULT: SUCCESS (status=4)
clutter,17,comppi_noanneal,True,False,20.66,0.248,7.35,0.4,0.0095,0.396,RESULT: SUCCESS (status=4)
clutter,18,comppi,True,False,20.76,0.245,7.36,0.25,0.0082,0.395,RESULT: SUCCESS (status=4)
clutter,18,dwb,True,False,24.36,0.25,7.37,0.35,0.0339,0.4,RESULT: SUCCESS (status=4)
clutter,18,mppi,True,False,19.26,0.237,7.37,0.3,0.0156,0.403,RESULT: SUCCESS (status=4)
clutter,18,comppi_iid,False,False,9.96,7.3,0.3,0.65,0.0026,0.035,RESULT: FAILURE (status=6)
clutter,18,comppi_nodetour,True,False,20.56,0.244,7.36,0.25,0.0123,0.395,RESULT: SUCCESS (status=4)
clutter,18,comppi_noanneal,True,False,20.76,0.245,7.36,0.25,0.0088,0.396,RESULT: SUCCESS (status=4)
clutter,19,comppi,True,False,21.08,0.247,7.36,0.75,0.0085,0.396,RESULT: SUCCESS (status=4)
clutter,19,dwb,True,False,21.86,0.247,7.35,0.75,0.0255,0.4,RESULT: SUCCESS (status=4)
clutter,19,mppi,True,False,19.16,0.246,7.35,0.8,0.0161,0.403,RESULT: SUCCESS (status=4)
clutter,19,comppi_iid,False,False,9.96,7.304,0.3,1.1,0.0024,0.033,RESULT: FAILURE (status=6)
clutter,19,comppi_nodetour,True,False,20.86,0.245,7.36,0.8,0.0086,0.396,RESULT: SUCCESS (status=4)
clutter,19,comppi_noanneal,True,False,20.66,0.247,7.36,0.791,0.0114,0.395,RESULT: SUCCESS (status=4)
clutter,20,comppi,True,False,20.56,0.249,7.36,0.25,0.0107,0.396,RESULT: SUCCESS (status=4)
clutter,20,dwb,True,False,25.26,0.248,7.37,0.35,0.0295,0.4,RESULT: SUCCESS (status=4)
clutter,20,mppi,True,False,19.26,0.241,7.36,0.3,0.0154,0.403,RESULT: SUCCESS (status=4)
clutter,20,comppi_iid,False,False,9.96,7.305,0.29,0.5,0.0026,0.034,RESULT: FAILURE (status=6)
clutter,20,comppi_nodetour,True,False,20.56,0.249,7.35,0.3,0.0099,0.397,RESULT: SUCCESS (status=4)
clutter,20,comppi_noanneal,True,False,20.66,0.249,7.35,0.25,0.0109,0.394,RESULT: SUCCESS (status=4)
clutter,21,comppi,True,False,20.96,0.242,7.45,0.25,0.0096,0.396,RESULT: SUCCESS (status=4)
clutter,21,dwb,True,False,26.76,0.249,7.51,0.269,0.0357,0.4,RESULT: SUCCESS (status=4)
clutter,21,mppi,True,False,19.46,0.249,7.47,0.255,0.0151,0.404,RESULT: SUCCESS (status=4)
clutter,21,comppi_iid,False,False,9.96,7.304,0.3,1.1,0.0027,0.034,RESULT: FAILURE (status=6)
clutter,21,comppi_nodetour,True,False,21.06,0.247,7.44,0.25,0.0085,0.396,RESULT: SUCCESS (status=4)
clutter,21,comppi_noanneal,True,False,21.38,0.244,7.44,0.25,0.0082,0.396,RESULT: SUCCESS (status=4)
clutter,22,comppi,True,False,20.96,0.246,7.39,0.25,0.0101,0.396,RESULT: SUCCESS (status=4)
clutter,22,dwb,True,False,26.06,0.248,7.43,0.335,0.0293,0.4,RESULT: SUCCESS (status=4)
clutter,22,mppi,True,False,19.26,0.25,7.4,0.3,0.0151,0.403,RESULT: SUCCESS (status=4)
clutter,22,comppi_iid,False,False,9.96,7.306,0.3,1.1,0.0028,0.034,RESULT: FAILURE (status=6)
clutter,22,comppi_nodetour,True,False,20.86,0.244,7.4,0.25,0.01,0.395,RESULT: SUCCESS (status=4)
clutter,22,comppi_noanneal,True,False,21.96,0.247,7.39,0.25,0.0077,0.396,RESULT: SUCCESS (status=4)
clutter,23,comppi,True,False,20.76,0.242,7.43,0.25,0.0093,0.396,RESULT: SUCCESS (status=4)
clutter,23,dwb,True,False,24.48,0.241,7.46,0.335,0.0276,0.4,RESULT: SUCCESS (status=4)
clutter,23,mppi,True,False,19.36,0.244,7.43,0.3,0.016,0.403,RESULT: SUCCESS (status=4)
clutter,23,comppi_iid,False,False,9.96,7.303,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
clutter,23,comppi_nodetour,True,False,20.66,0.249,7.42,0.25,0.0109,0.395,RESULT: SUCCESS (status=4)
clutter,23,comppi_noanneal,True,False,20.78,0.242,7.42,0.25,0.011,0.396,RESULT: SUCCESS (status=4)
clutter,24,comppi,True,False,20.56,0.247,7.36,0.45,0.0095,0.396,RESULT: SUCCESS (status=4)
clutter,24,dwb,True,False,22.88,0.246,7.36,0.45,0.0284,0.4,RESULT: SUCCESS (status=4)
clutter,24,mppi,True,False,19.16,0.246,7.36,0.45,0.015,0.403,RESULT: SUCCESS (status=4)
clutter,24,comppi_iid,False,False,9.96,7.303,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
clutter,24,comppi_nodetour,True,False,20.66,0.247,7.36,0.45,0.0103,0.395,RESULT: SUCCESS (status=4)
clutter,24,comppi_noanneal,True,False,20.76,0.247,7.36,0.4,0.0098,0.396,RESULT: SUCCESS (status=4)
gap,0,comppi,True,False,21.36,0.244,7.65,0.25,0.0103,0.396,RESULT: SUCCESS (status=4)
gap,0,dwb,True,False,24.86,0.244,7.68,0.292,0.0282,0.4,RESULT: SUCCESS (status=4)
gap,0,mppi,True,False,19.96,0.249,7.65,0.269,0.015,0.403,RESULT: SUCCESS (status=4)
gap,0,comppi_iid,False,False,9.96,7.311,0.3,1.1,0.0026,0.035,RESULT: FAILURE (status=6)
gap,0,comppi_nodetour,True,False,21.36,0.246,7.65,0.25,0.0095,0.396,RESULT: SUCCESS (status=4)
gap,0,comppi_noanneal,True,False,21.46,0.245,7.65,0.25,0.0091,0.397,RESULT: SUCCESS (status=4)
gap,1,comppi,True,False,22.46,0.246,8.03,0.25,0.0099,0.395,RESULT: SUCCESS (status=4)
gap,1,dwb,True,False,27.36,0.246,8.18,0.381,0.0275,0.4,RESULT: SUCCESS (status=4)
gap,1,mppi,True,False,21.08,0.234,8.05,0.255,0.0145,0.403,RESULT: SUCCESS (status=4)
gap,1,comppi_iid,False,False,9.96,7.328,0.3,1.1,0.0027,0.035,RESULT: FAILURE (status=6)
gap,1,comppi_nodetour,True,False,22.48,0.249,8.03,0.25,0.0089,0.396,RESULT: SUCCESS (status=4)
gap,1,comppi_noanneal,True,False,22.56,0.246,8.02,0.25,0.0084,0.396,RESULT: SUCCESS (status=4)
gap,2,comppi,True,False,23.26,0.242,8.29,0.25,0.0091,0.397,RESULT: SUCCESS (status=4)
gap,2,dwb,True,False,28.38,0.25,8.46,0.35,0.0297,0.4,RESULT: SUCCESS (status=4)
gap,2,mppi,True,False,21.96,0.245,8.29,0.255,0.0146,0.403,RESULT: SUCCESS (status=4)
gap,2,comppi_iid,False,False,9.96,7.337,0.3,1.1,0.0026,0.035,RESULT: FAILURE (status=6)
gap,2,comppi_nodetour,True,False,23.56,0.247,8.28,0.25,0.0074,0.397,RESULT: SUCCESS (status=4)
gap,2,comppi_noanneal,True,False,22.96,0.246,8.29,0.25,0.0095,0.398,RESULT: SUCCESS (status=4)
gap,3,comppi,True,False,20.96,0.248,7.38,0.25,0.0084,0.395,RESULT: SUCCESS (status=4)
gap,3,dwb,True,False,24.28,0.242,7.4,0.335,0.0287,0.4,RESULT: SUCCESS (status=4)
gap,3,mppi,True,False,19.26,0.24,7.39,0.3,0.0159,0.403,RESULT: SUCCESS (status=4)
gap,3,comppi_iid,False,False,9.96,7.301,0.3,1.1,0.0025,0.034,RESULT: FAILURE (status=6)
gap,3,comppi_nodetour,True,False,20.86,0.245,7.38,0.25,0.0087,0.396,RESULT: SUCCESS (status=4)
gap,3,comppi_noanneal,True,False,20.66,0.237,7.39,0.25,0.0106,0.396,RESULT: SUCCESS (status=4)
gap,4,comppi,True,False,21.16,0.248,7.37,0.25,0.0083,0.396,RESULT: SUCCESS (status=4)
gap,4,dwb,True,False,24.98,0.24,7.41,0.364,0.031,0.4,RESULT: SUCCESS (status=4)
gap,4,mppi,True,False,19.26,0.236,7.39,0.3,0.0147,0.403,RESULT: SUCCESS (status=4)
gap,4,comppi_iid,False,False,9.96,7.301,0.3,1.1,0.0026,0.035,RESULT: FAILURE (status=6)
gap,4,comppi_nodetour,True,False,20.76,0.244,7.37,0.25,0.0103,0.396,RESULT: SUCCESS (status=4)
gap,4,comppi_noanneal,True,False,20.56,0.249,7.37,0.25,0.0094,0.396,RESULT: SUCCESS (status=4)
gap,5,comppi,True,False,21.16,0.245,7.51,0.25,0.009,0.396,RESULT: SUCCESS (status=4)
gap,5,dwb,True,False,24.86,0.248,7.55,0.335,0.0273,0.4,RESULT: SUCCESS (status=4)
gap,5,mppi,True,False,19.66,0.234,7.53,0.3,0.0147,0.403,RESULT: SUCCESS (status=4)
gap,5,comppi_iid,False,False,9.96,7.309,0.3,1.1,0.0025,0.033,RESULT: FAILURE (status=6)
gap,5,comppi_nodetour,True,False,21.16,0.247,7.5,0.25,0.0097,0.397,RESULT: SUCCESS (status=4)
gap,5,comppi_noanneal,True,False,21.46,0.243,7.51,0.25,0.0083,0.396,RESULT: SUCCESS (status=4)
gap,6,comppi,True,False,20.66,0.244,7.4,0.25,0.0102,0.395,RESULT: SUCCESS (status=4)
gap,6,dwb,True,False,24.58,0.241,7.43,0.35,0.0282,0.4,RESULT: SUCCESS (status=4)
gap,6,mppi,True,False,19.26,0.249,7.4,0.3,0.0151,0.403,RESULT: SUCCESS (status=4)
gap,6,comppi_iid,False,False,9.96,7.302,0.3,1.1,0.0025,0.035,RESULT: FAILURE (status=6)
gap,6,comppi_nodetour,True,False,21.36,0.249,7.39,0.25,0.0077,0.396,RESULT: SUCCESS (status=4)
gap,6,comppi_noanneal,True,False,20.86,0.249,7.4,0.25,0.0094,0.395,RESULT: SUCCESS (status=4)
gap,7,comppi,True,False,21.28,0.24,7.55,0.25,0.0091,0.398,RESULT: SUCCESS (status=4)
gap,7,dwb,True,False,26.26,0.245,7.65,0.4,0.0267,0.4,RESULT: SUCCESS (status=4)
gap,7,mppi,True,False,19.76,0.233,7.57,0.292,0.0146,0.403,RESULT: SUCCESS (status=4)
gap,7,comppi_iid,False,False,9.96,7.306,0.3,1.1,0.0027,0.033,RESULT: FAILURE (status=6)
gap,7,comppi_nodetour,True,False,21.46,0.245,7.55,0.25,0.008,0.396,RESULT: SUCCESS (status=4)
gap,7,comppi_noanneal,True,False,21.16,0.244,7.55,0.25,0.0094,0.397,RESULT: SUCCESS (status=4)
gap,8,comppi,True,False,21.16,0.245,7.45,0.25,0.0086,0.396,RESULT: SUCCESS (status=4)
gap,8,dwb,True,False,24.46,0.246,7.48,0.3,0.0267,0.4,RESULT: SUCCESS (status=4)
gap,8,mppi,True,False,19.46,0.242,7.46,0.3,0.0148,0.403,RESULT: SUCCESS (status=4)
gap,8,comppi_iid,False,False,9.96,7.308,0.3,1.1,0.0028,0.035,RESULT: FAILURE (status=6)
gap,8,comppi_nodetour,True,False,20.86,0.24,7.46,0.25,0.0105,0.395,RESULT: SUCCESS (status=4)
gap,8,comppi_noanneal,True,False,21.26,0.249,7.45,0.25,0.0084,0.397,RESULT: SUCCESS (status=4)
gap,9,comppi,True,False,24.16,0.247,8.68,0.25,0.0099,0.398,RESULT: SUCCESS (status=4)
gap,9,dwb,True,False,27.56,0.245,8.74,0.292,0.0299,0.4,RESULT: SUCCESS (status=4)
gap,9,mppi,True,False,23.08,0.235,8.7,0.255,0.0143,0.403,RESULT: SUCCESS (status=4)
gap,9,comppi_iid,False,False,9.96,7.355,0.29,1.1,0.0025,0.033,RESULT: FAILURE (status=6)
gap,9,comppi_nodetour,True,False,24.56,0.248,8.69,0.25,0.0076,0.398,RESULT: SUCCESS (status=4)
gap,9,comppi_noanneal,True,False,24.06,0.246,8.69,0.25,0.0097,0.398,RESULT: SUCCESS (status=4)
gap,10,comppi,True,False,20.96,0.249,7.35,0.5,0.0085,0.395,RESULT: SUCCESS (status=4)
gap,10,dwb,True,False,21.86,0.247,7.35,0.5,0.0255,0.4,RESULT: SUCCESS (status=4)
gap,10,mppi,True,False,19.16,0.246,7.35,0.5,0.015,0.403,RESULT: SUCCESS (status=4)
gap,10,comppi_iid,False,False,9.98,7.297,0.3,1.1,0.0027,0.034,RESULT: FAILURE (status=6)
gap,10,comppi_nodetour,True,False,20.86,0.244,7.36,0.5,0.0084,0.396,RESULT: SUCCESS (status=4)
gap,10,comppi_noanneal,True,False,21.06,0.247,7.36,0.5,0.008,0.395,RESULT: SUCCESS (status=4)
gap,11,comppi,True,False,21.16,0.245,7.4,0.25,0.0081,0.395,RESULT: SUCCESS (status=4)
gap,11,dwb,True,False,24.28,0.242,7.42,0.316,0.0284,0.4,RESULT: SUCCESS (status=4)
gap,11,mppi,True,False,19.36,0.232,7.42,0.3,0.0147,0.403,RESULT: SUCCESS (status=4)
gap,11,comppi_iid,False,False,9.96,7.302,0.3,1.1,0.0026,0.035,RESULT: FAILURE (status=6)
gap,11,comppi_nodetour,True,False,21.06,0.243,7.4,0.25,0.0083,0.395,RESULT: SUCCESS (status=4)
gap,11,comppi_noanneal,True,False,21.56,0.248,7.4,0.25,0.0077,0.396,RESULT: SUCCESS (status=4)
gap,12,comppi,True,False,20.76,0.248,7.36,0.255,0.0085,0.396,RESULT: SUCCESS (status=4)
gap,12,dwb,True,False,24.56,0.248,7.38,0.35,0.0301,0.4,RESULT: SUCCESS (status=4)
gap,12,mppi,True,False,19.16,0.248,7.36,0.3,0.0151,0.403,RESULT: SUCCESS (status=4)
gap,12,comppi_iid,False,False,9.96,7.305,0.3,1.1,0.0027,0.033,RESULT: FAILURE (status=6)
gap,12,comppi_nodetour,True,False,20.96,0.249,7.36,0.255,0.0083,0.395,RESULT: SUCCESS (status=4)
gap,12,comppi_noanneal,True,False,20.86,0.245,7.36,0.25,0.0086,0.396,RESULT: SUCCESS (status=4)
gap,13,comppi,True,False,21.76,0.243,7.74,0.25,0.0093,0.397,RESULT: SUCCESS (status=4)
gap,13,dwb,True,False,25.26,0.246,7.78,0.3,0.0287,0.4,RESULT: SUCCESS (status=4)
gap,13,mppi,True,False,20.48,0.228,7.77,0.292,0.0145,0.403,RESULT: SUCCESS (status=4)
gap,13,comppi_iid,False,False,9.96,7.317,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
gap,13,comppi_nodetour,True,False,21.66,0.249,7.73,0.25,0.0097,0.397,RESULT: SUCCESS (status=4)
gap,13,comppi_noanneal,True,False,21.66,0.244,7.74,0.25,0.0103,0.396,RESULT: SUCCESS (status=4)
gap,14,comppi,True,False,22.06,0.246,7.78,0.25,0.0085,0.396,RESULT: SUCCESS (status=4)
gap,14,dwb,True,False,27.06,0.244,7.92,0.391,0.0279,0.4,RESULT: SUCCESS (status=4)
gap,14,mppi,True,False,20.36,0.237,7.79,0.269,0.0145,0.403,RESULT: SUCCESS (status=4)
gap,14,comppi_iid,False,False,9.96,7.318,0.3,1.1,0.0025,0.033,RESULT: FAILURE (status=6)
gap,14,comppi_nodetour,True,False,21.76,0.249,7.76,0.25,0.0085,0.396,RESULT: SUCCESS (status=4)
gap,14,comppi_noanneal,True,False,22.18,0.247,7.77,0.25,0.0089,0.396,RESULT: SUCCESS (status=4)
gap,15,comppi,True,False,22.18,0.239,7.95,0.25,0.0098,0.397,RESULT: SUCCESS (status=4)
gap,15,dwb,True,False,27.26,0.24,8.11,0.35,0.0269,0.4,RESULT: SUCCESS (status=4)
gap,15,mppi,True,False,20.98,0.242,7.96,0.269,0.0148,0.403,RESULT: SUCCESS (status=4)
gap,15,comppi_iid,False,False,9.96,7.323,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
gap,15,comppi_nodetour,True,False,22.06,0.241,7.96,0.25,0.011,0.398,RESULT: SUCCESS (status=4)
gap,15,comppi_noanneal,True,False,22.46,0.245,7.94,0.25,0.0081,0.397,RESULT: SUCCESS (status=4)
gap,16,comppi,True,False,22.76,0.245,8.07,0.25,0.008,0.397,RESULT: SUCCESS (status=4)
gap,16,dwb,True,False,26.66,0.242,8.2,0.354,0.0305,0.4,RESULT: SUCCESS (status=4)
gap,16,mppi,True,False,21.26,0.242,8.08,0.269,0.0146,0.403,RESULT: SUCCESS (status=4)
gap,16,comppi_iid,False,False,9.96,7.331,0.3,1.1,0.0025,0.033,RESULT: FAILURE (status=6)
gap,16,comppi_nodetour,True,False,23.06,0.25,8.07,0.25,0.0073,0.398,RESULT: SUCCESS (status=4)
gap,16,comppi_noanneal,True,False,22.66,0.245,8.07,0.25,0.0084,0.397,RESULT: SUCCESS (status=4)
gap,17,comppi,True,False,22.06,0.245,7.87,0.25,0.0099,0.396,RESULT: SUCCESS (status=4)
gap,17,dwb,True,False,25.06,0.248,7.9,0.269,0.0279,0.4,RESULT: SUCCESS (status=4)
gap,17,mppi,True,False,20.76,0.244,7.88,0.269,0.0147,0.403,RESULT: SUCCESS (status=4)
gap,17,comppi_iid,False,False,9.96,7.318,0.3,1.1,0.0027,0.036,RESULT: FAILURE (status=6)
gap,17,comppi_nodetour,True,False,22.16,0.248,7.87,0.25,0.0089,0.396,RESULT: SUCCESS (status=4)
gap,17,comppi_noanneal,True,False,22.06,0.247,7.87,0.25,0.0088,0.397,RESULT: SUCCESS (status=4)
gap,18,comppi,True,False,22.46,0.244,8.16,0.25,0.0109,0.399,RESULT: SUCCESS (status=4)
gap,18,dwb,True,False,27.98,0.238,8.31,0.35,0.0306,0.4,RESULT: SUCCESS (status=4)
gap,18,mppi,True,False,21.76,0.233,8.17,0.255,0.0143,0.403,RESULT: SUCCESS (status=4)
gap,18,comppi_iid,False,False,9.96,7.336,0.3,1.1,0.0024,0.033,RESULT: FAILURE (status=6)
gap,18,comppi_nodetour,True,False,23.06,0.246,8.14,0.25,0.0077,0.399,RESULT: SUCCESS (status=4)
gap,18,comppi_noanneal,True,False,22.66,0.239,8.15,0.25,0.0098,0.399,RESULT: SUCCESS (status=4)
gap,19,comppi,True,False,21.26,0.247,7.38,0.25,0.0079,0.396,RESULT: SUCCESS (status=4)
gap,19,dwb,True,False,24.28,0.242,7.4,0.335,0.0284,0.4,RESULT: SUCCESS (status=4)
gap,19,mppi,True,False,19.26,0.24,7.39,0.3,0.0148,0.403,RESULT: SUCCESS (status=4)
gap,19,comppi_iid,False,False,9.96,7.306,0.3,1.1,0.0028,0.034,RESULT: FAILURE (status=6)
gap,19,comppi_nodetour,True,False,20.76,0.248,7.38,0.25,0.0094,0.395,RESULT: SUCCESS (status=4)
gap,19,comppi_noanneal,True,False,20.76,0.241,7.39,0.25,0.0108,0.396,RESULT: SUCCESS (status=4)
gap,20,comppi,True,False,20.86,0.245,7.36,0.3,0.0087,0.396,RESULT: SUCCESS (status=4)
gap,20,dwb,True,False,24.56,0.24,7.38,0.364,0.0312,0.4,RESULT: SUCCESS (status=4)
gap,20,mppi,True,False,19.16,0.246,7.36,0.3,0.015,0.404,RESULT: SUCCESS (status=4)
gap,20,comppi_iid,False,False,9.96,7.301,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
gap,20,comppi_nodetour,True,False,20.86,0.242,7.36,0.3,0.0084,0.395,RESULT: SUCCESS (status=4)
gap,20,comppi_noanneal,True,False,20.96,0.245,7.36,0.25,0.0085,0.395,RESULT: SUCCESS (status=4)
gap,21,comppi,True,False,20.96,0.247,7.36,0.3,0.0083,0.395,RESULT: SUCCESS (status=4)
gap,21,dwb,True,False,24.56,0.244,7.37,0.35,0.0294,0.4,RESULT: SUCCESS (status=4)
gap,21,mppi,True,False,19.16,0.246,7.36,0.3,0.015,0.403,RESULT: SUCCESS (status=4)
gap,21,comppi_iid,False,False,9.96,7.3,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
gap,21,comppi_nodetour,True,False,20.76,0.246,7.36,0.3,0.0093,0.395,RESULT: SUCCESS (status=4)
gap,21,comppi_noanneal,True,False,21.16,0.247,7.36,0.292,0.0085,0.396,RESULT: SUCCESS (status=4)
gap,22,comppi,True,False,21.26,0.247,7.5,0.25,0.0086,0.396,RESULT: SUCCESS (status=4)
gap,22,dwb,True,False,25.06,0.246,7.55,0.335,0.027,0.4,RESULT: SUCCESS (status=4)
gap,22,mppi,True,False,19.56,0.248,7.51,0.292,0.015,0.403,RESULT: SUCCESS (status=4)
gap,22,comppi_iid,False,False,9.96,7.311,0.3,1.1,0.0027,0.033,RESULT: FAILURE (status=6)
gap,22,comppi_nodetour,True,False,20.96,0.25,7.5,0.25,0.0103,0.396,RESULT: SUCCESS (status=4)
gap,22,comppi_noanneal,True,False,21.06,0.249,7.5,0.25,0.0091,0.396,RESULT: SUCCESS (status=4)
gap,23,comppi,True,False,20.96,0.245,7.38,0.25,0.0079,0.395,RESULT: SUCCESS (status=4)
gap,23,dwb,True,False,24.96,0.249,7.41,0.364,0.0303,0.4,RESULT: SUCCESS (status=4)
gap,23,mppi,True,False,19.26,0.24,7.39,0.3,0.0148,0.403,RESULT: SUCCESS (status=4)
gap,23,comppi_iid,False,False,9.96,7.303,0.3,1.1,0.0026,0.035,RESULT: FAILURE (status=6)
gap,23,comppi_nodetour,True,False,20.76,0.249,7.38,0.255,0.0087,0.395,RESULT: SUCCESS (status=4)
gap,23,comppi_noanneal,True,False,21.86,0.247,7.38,0.25,0.0074,0.395,RESULT: SUCCESS (status=4)
gap,24,comppi,True,False,20.76,0.247,7.41,0.25,0.01,0.394,RESULT: SUCCESS (status=4)
gap,24,dwb,True,False,24.46,0.239,7.44,0.304,0.0293,0.4,RESULT: SUCCESS (status=4)
gap,24,mppi,True,False,19.36,0.237,7.42,0.3,0.0147,0.403,RESULT: SUCCESS (status=4)
gap,24,comppi_iid,False,False,9.96,7.307,0.3,1.1,0.0026,0.034,RESULT: FAILURE (status=6)
gap,24,comppi_nodetour,True,False,20.96,0.247,7.41,0.25,0.0087,0.396,RESULT: SUCCESS (status=4)
gap,24,comppi_noanneal,True,False,20.96,0.245,7.42,0.25,0.0094,0.397,RESULT: SUCCESS (status=4)
blocked,0,comppi,True,False,21.06,0.245,7.53,0.255,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,0,dwb,False,False,15.86,5.61,3.2,0.4,0.0288,0.4,RESULT: FAILURE (status=6)
blocked,0,mppi,False,False,23.96,5.015,2.64,0.35,0.0105,0.403,RESULT: FAILURE (status=6)
blocked,0,comppi_iid,False,False,9.96,7.3,0.3,1.1,0.0025,0.034,RESULT: FAILURE (status=6)
blocked,0,comppi_nodetour,False,False,25.46,4.966,2.64,0.3,0.0068,0.395,RESULT: FAILURE (status=6)
blocked,0,comppi_noanneal,True,False,21.66,0.247,7.6,0.292,0.0086,0.396,RESULT: SUCCESS (status=4)
blocked,1,comppi,True,False,20.96,0.243,7.5,0.269,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,1,dwb,False,False,22.26,3.17,5.72,0.45,0.0257,0.4,RESULT: FAILURE (status=6)
blocked,1,mppi,False,False,22.96,2.479,5.17,0.35,0.0091,0.403,RESULT: FAILURE (status=6)
blocked,1,comppi_iid,False,False,9.96,7.301,0.3,1.1,0.0027,0.033,RESULT: FAILURE (status=6)
blocked,1,comppi_nodetour,False,False,27.66,2.442,5.16,0.3,0.0062,0.395,RESULT: FAILURE (status=6)
blocked,1,comppi_noanneal,True,False,20.96,0.248,7.5,0.292,0.0104,0.396,RESULT: SUCCESS (status=4)
blocked,2,comppi,True,False,21.06,0.249,7.52,0.292,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,2,dwb,False,False,73.46,5.256,12.01,0.35,0.0317,0.4,RESULT: FAILURE (status=6)
blocked,2,mppi,False,False,24.66,4.412,3.24,0.35,0.009,0.403,RESULT: FAILURE (status=6)
blocked,2,comppi_iid,False,False,9.96,7.301,0.3,1.1,0.0028,0.033,RESULT: FAILURE (status=6)
blocked,2,comppi_nodetour,False,False,20.56,4.4,3.2,0.35,0.007,0.394,RESULT: FAILURE (status=6)
blocked,2,comppi_noanneal,True,False,21.76,0.242,7.57,0.292,0.0085,0.396,RESULT: SUCCESS (status=4)
blocked,3,comppi,True,False,21.06,0.249,7.54,0.25,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,3,dwb,False,False,18.26,5.489,3.68,0.4,0.0283,0.4,RESULT: FAILURE (status=6)
blocked,3,mppi,False,False,18.56,4.723,2.93,0.35,0.0115,0.403,RESULT: FAILURE (status=6)
blocked,3,comppi_iid,False,False,9.96,7.304,0.3,1.1,0.0027,0.035,RESULT: FAILURE (status=6)
blocked,3,comppi_nodetour,False,False,18.26,4.716,2.89,0.35,0.0067,0.395,RESULT: FAILURE (status=6)
blocked,3,comppi_noanneal,True,False,21.46,0.246,7.6,0.269,0.0101,0.397,RESULT: SUCCESS (status=4)
blocked,4,comppi,True,False,20.86,0.25,7.52,0.269,0.009,0.4,RESULT: SUCCESS (status=4)
blocked,4,dwb,False,False,78.76,3.738,13.73,0.4,0.0283,0.4,RESULT: FAILURE (status=6)
blocked,4,mppi,False,False,28.96,2.911,4.74,0.35,0.0084,0.403,RESULT: FAILURE (status=6)
