world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,7,comppi_bc150,True,False,20.86,0.248,7.53,0.292,,,0.0105,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_bc100,True,False,20.86,0.243,7.53,0.269,,,0.0094,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_rs05,True,False,22.06,0.247,7.61,0.25,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_rs15,True,False,20.76,0.244,7.51,0.255,,,0.0097,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_rs20,True,False,20.86,0.247,7.52,0.25,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_bc200,True,False,21.06,0.25,7.49,0.292,,,0.0078,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_bc150,True,False,20.86,0.248,7.49,0.292,,,0.0099,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_bc100,True,False,21.16,0.246,7.47,0.255,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_rs05,True,False,21.66,0.245,7.54,0.255,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_rs15,True,False,20.76,0.239,7.51,0.255,,,0.0105,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_rs20,True,False,20.96,0.243,7.48,0.269,,,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_bc200,True,False,21.28,0.24,7.69,0.25,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_bc150,True,False,20.86,0.247,7.61,0.25,,,0.0102,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_bc100,True,False,20.96,0.25,7.63,0.269,,,0.0099,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_rs05,False,False,24.46,2.996,4.79,0.25,,,0.0073,0.4,RESULT: FAILURE (status=6)
blocked,9,comppi_rs15,True,False,20.96,0.24,7.7,0.269,,,0.0102,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_rs20,True,False,20.66,0.24,7.61,0.25,,,0.0101,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_bc200,True,False,21.36,0.249,7.56,0.255,,,0.0078,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_bc150,True,False,21.26,0.248,7.56,0.255,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_bc100,True,False,21.26,0.248,7.57,0.292,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_rs05,True,False,22.06,0.241,7.69,0.25,,,0.0111,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_rs15,True,False,21.46,0.248,7.59,0.292,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_rs20,True,False,21.56,0.248,7.57,0.255,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_bc200,True,False,21.06,0.246,7.5,0.269,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_bc150,True,False,21.26,0.246,7.5,0.269,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_bc100,True,False,20.86,0.246,7.51,0.269,,,0.0106,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_rs05,True,False,21.66,0.242,7.57,0.25,,,0.0096,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_rs15,True,False,21.06,0.243,7.5,0.269,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_rs20,True,False,20.96,0.249,7.5,0.292,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_bc200,True,False,20.88,0.241,7.52,0.255,,,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_bc150,True,False,20.96,0.246,7.51,0.25,,,0.0097,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_bc100,True,False,21.18,0.242,7.53,0.292,,,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_rs05,True,False,22.46,0.248,7.63,0.25,,,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_rs15,True,False,21.26,0.246,7.54,0.269,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_rs20,True,False,20.86,0.245,7.52,0.269,,,0.0083,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_bc200,True,False,20.76,0.246,7.48,0.255,,,0.01,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_bc150,True,False,20.96,0.246,7.48,0.269,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_bc100,True,False,21.06,0.244,7.49,0.255,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_rs05,True,False,21.46,0.248,7.53,0.25,,,0.0106,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_rs15,True,False,20.86,0.244,7.47,0.25,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_rs20,True,False,21.06,0.248,7.49,0.269,,,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_bc200,True,False,20.96,0.242,7.51,0.25,,,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_bc150,True,False,20.96,0.249,7.52,0.292,,,0.0093,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_bc100,True,False,20.86,0.24,7.52,0.269,,,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_rs05,True,False,22.16,0.249,7.58,0.25,,,0.0092,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_rs15,True,False,20.98,0.239,7.54,0.269,,,0.0094,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_rs20,True,False,21.16,0.247,7.56,0.292,,,0.0091,0.4,RESULT: SUCCESS (status=4)
