world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
blocked_off30,12,comppi_noanneal,True,False,21.08,0.244,7.4,0.3,0.0085,0.395,RESULT: SUCCESS (status=4)
blocked_off30,13,comppi,True,False,20.96,0.245,7.4,0.3,0.0076,0.4,RESULT: SUCCESS (status=4)
blocked_off30,13,comppi_nodetour,False,False,15.16,5.709,1.9,0.45,0.0083,0.394,RESULT: FAILURE (status=6)
blocked_off30,13,comppi_noanneal,True,False,20.76,0.247,7.41,0.304,0.0097,0.396,RESULT: SUCCESS (status=4)
blocked_off30,14,comppi,True,False,20.46,0.25,7.39,0.3,0.0102,0.4,RESULT: SUCCESS (status=4)
blocked_off30,14,comppi_nodetour,False,False,24.06,5.492,2.12,0.35,0.0069,0.396,RESULT: FAILURE (status=6)
blocked_off30,14,comppi_noanneal,True,False,20.86,0.247,7.41,0.316,0.0096,0.396,RESULT: SUCCESS (status=4)
blocked_off40,0,comppi,True,False,21.06,0.249,7.35,0.25,0.0083,0.395,RESULT: SUCCESS (status=4)
blocked_off40,0,comppi_nodetour,True,False,21.06,0.248,7.36,0.25,0.0083,0.396,RESULT: SUCCESS (status=4)
blocked_off40,0,comppi_noanneal,True,False,20.96,0.243,7.36,0.25,0.0085,0.395,RESULT: SUCCESS (status=4)
blocked_off40,1,comppi,True,False,20.96,0.247,7.36,0.25,0.0086,0.395,RESULT: SUCCESS (status=4)
blocked_off40,1,comppi_nodetour,True,False,21.86,0.249,7.36,0.25,0.0081,0.397,RESULT: SUCCESS (status=4)
blocked_off40,1,comppi_noanneal,True,False,20.56,0.244,7.36,0.25,0.0099,0.396,RESULT: SUCCESS (status=4)
blocked_off40,2,comppi,True,False,21.06,0.244,7.36,0.25,0.0086,0.395,RESULT: SUCCESS (status=4)
blocked_off40,2,comppi_nodetour,True,False,20.76,0.244,7.36,0.25,0.0094,0.397,RESULT: SUCCESS (status=4)
blocked_off40,2,comppi_noanneal,True,False,21.36,0.249,7.36,0.25,0.0082,0.396,RESULT: SUCCESS (status=4)
blocked_off40,3,comppi,True,False,20.76,0.247,7.36,0.25,0.009,0.396,RESULT: SUCCESS (status=4)
blocked_off40,3,comppi_nodetour,True,False,20.76,0.245,7.36,0.25,0.0086,0.395,RESULT: SUCCESS (status=4)
blocked_off40,3,comppi_noanneal,True,False,20.86,0.248,7.35,0.25,0.0087,0.396,RESULT: SUCCESS (status=4)
blocked_off40,4,comppi,True,False,20.66,0.249,7.35,0.25,0.0093,0.397,RESULT: SUCCESS (status=4)
blocked_off40,4,comppi_nodetour,True,False,20.66,0.248,7.36,0.25,0.0102,0.397,RESULT: SUCCESS (status=4)
blocked_off40,4,comppi_noanneal,True,False,21.66,0.246,7.36,0.25,0.0076,0.396,RESULT: SUCCESS (status=4)
blocked_off40,5,comppi,True,False,20.96,0.247,7.36,0.25,0.0083,0.396,RESULT: SUCCESS (status=4)
blocked_off40,5,comppi_nodetour,True,False,21.16,0.248,7.35,0.25,0.0081,0.394,RESULT: SUCCESS (status=4)
blocked_off40,5,comppi_noanneal,True,False,20.66,0.246,7.36,0.25,0.0093,0.397,RESULT: SUCCESS (status=4)
blocked_off40,6,comppi,True,False,21.16,0.247,7.36,0.25,0.0082,0.396,RESULT: SUCCESS (status=4)
blocked_off40,6,comppi_nodetour,True,False,20.76,0.241,7.36,0.25,0.0095,0.396,RESULT: SUCCESS (status=4)
blocked_off40,6,comppi_noanneal,True,False,20.86,0.249,7.35,0.25,0.0094,0.396,RESULT: SUCCESS (status=4)
blocked_off40,7,comppi,True,False,20.66,0.246,7.36,0.25,0.0109,0.396,RESULT: SUCCESS (status=4)
blocked_off40,7,comppi_nodetour,True,False,20.66,0.244,7.36,0.25,0.0106,0.395,RESULT: SUCCESS (status=4)
blocked_off40,7,comppi_noanneal,True,False,20.96,0.245,7.36,0.25,0.0088,0.396,RESULT: SUCCESS (status=4)
blocked_off40,8,comppi,True,False,20.86,0.248,7.36,0.25,0.0094,0.395,RESULT: SUCCESS (status=4)
blocked_off40,8,comppi_nodetour,True,False,20.86,0.242,7.36,0.25,0.009,0.396,RESULT: SUCCESS (status=4)
blocked_off40,8,comppi_noanneal,True,False,20.86,0.245,7.36,0.25,0.0091,0.396,RESULT: SUCCESS (status=4)
blocked_off40,9,comppi,True,False,20.86,0.247,7.36,0.25,0.0087,0.395,RESULT: SUCCESS (status=4)
blocked_off40,9,comppi_nodetour,True,False,20.86,0.24,7.36,0.25,0.01,0.395,RESULT: SUCCESS (status=4)
blocked_off40,9,comppi_noanneal,True,False,20.86,0.249,7.36,0.25,0.0084,0.396,RESULT: SUCCESS (status=4)
blocked_off40,10,comppi,True,False,21.28,0.246,7.36,0.25,0.0081,0.395,RESULT: SUCCESS (status=4)
blocked_off40,10,comppi_nodetour,True,False,20.66,0.249,7.35,0.25,0.0098,0.395,RESULT: SUCCESS (status=4)
blocked_off40,10,comppi_noanneal,True,False,20.96,0.243,7.36,0.25,0.0085,0.395,RESULT: SUCCESS (status=4)
blocked_off40,11,comppi,True,False,21.06,0.248,7.35,0.25,0.0084,0.396,RESULT: SUCCESS (status=4)
blocked_off40,11,comppi_nodetour,True,False,20.76,0.246,7.36,0.25,0.0095,0.396,RESULT: SUCCESS (status=4)
blocked_off40,11,comppi_noanneal,True,False,20.96,0.242,7.36,0.25,0.0094,0.396,RESULT: SUCCESS (status=4)
blocked_off40,12,comppi,True,False,20.66,0.247,7.36,0.25,0.0099,0.395,RESULT: SUCCESS (status=4)
blocked_off40,12,comppi_nodetour,True,False,20.76,0.248,7.36,0.25,0.0104,0.395,RESULT: SUCCESS (status=4)
blocked_off40,12,comppi_noanneal,True,False,21.16,0.248,7.36,0.25,0.0085,0.397,RESULT: SUCCESS (status=4)
blocked_off40,13,comppi,True,False,20.76,0.246,7.36,0.25,0.0091,0.396,RESULT: SUCCESS (status=4)
blocked_off40,13,comppi_nodetour,True,False,20.66,0.249,7.35,0.25,0.01,0.397,RESULT: SUCCESS (status=4)
blocked_off40,13,comppi_noanneal,True,False,21.16,0.247,7.36,0.25,0.008,0.397,RESULT: SUCCESS (status=4)
blocked_off40,14,comppi,True,False,21.46,0.245,7.36,0.25,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off40,14,comppi_nodetour,True,False,20.96,0.245,7.36,0.25,0.0087,0.395,RESULT: SUCCESS (status=4)
blocked_off40,14,comppi_noanneal,True,False,20.86,0.244,7.36,0.25,0.0083,0.396,RESULT: SUCCESS (status=4)
blocked_off50,0,comppi,True,False,20.76,0.244,7.36,0.292,0.0093,0.396,RESULT: SUCCESS (status=4)
blocked_off50,0,comppi_nodetour,True,False,20.66,0.243,7.36,0.25,0.0087,0.396,RESULT: SUCCESS (status=4)
blocked_off50,0,comppi_noanneal,True,False,20.96,0.245,7.36,0.3,0.0083,0.396,RESULT: SUCCESS (status=4)
blocked_off50,1,comppi,True,False,20.76,0.245,7.36,0.3,0.0092,0.395,RESULT: SUCCESS (status=4)
blocked_off50,1,comppi_nodetour,True,False,20.76,0.248,7.35,0.3,0.0101,0.396,RESULT: SUCCESS (status=4)
blocked_off50,1,comppi_noanneal,True,False,21.06,0.245,7.36,0.25,0.0083,0.395,RESULT: SUCCESS (status=4)
blocked_off50,2,comppi,True,False,20.66,0.249,7.35,0.3,0.01,0.396,RESULT: SUCCESS (status=4)
blocked_off50,2,comppi_nodetour,True,False,20.76,0.245,7.36,0.25,0.0091,0.396,RESULT: SUCCESS (status=4)
blocked_off50,2,comppi_noanneal,True,False,20.76,0.24,7.36,0.25,0.011,0.396,RESULT: SUCCESS (status=4)
blocked_off50,3,comppi,True,False,20.96,0.248,7.36,0.3,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off50,3,comppi_nodetour,True,False,20.86,0.245,7.36,0.25,0.0095,0.396,RESULT: SUCCESS (status=4)
blocked_off50,3,comppi_noanneal,True,False,20.66,0.242,7.36,0.3,0.009,0.396,RESULT: SUCCESS (status=4)
blocked_off50,4,comppi,True,False,21.36,0.248,7.36,0.255,0.0076,0.396,RESULT: SUCCESS (status=4)
blocked_off50,4,comppi_nodetour,True,False,21.16,0.248,7.35,0.3,0.0077,0.395,RESULT: SUCCESS (status=4)
blocked_off50,4,comppi_noanneal,True,False,20.66,0.25,7.35,0.25,0.0098,0.395,RESULT: SUCCESS (status=4)
blocked_off50,5,comppi,True,False,20.66,0.244,7.36,0.25,0.01,0.396,RESULT: SUCCESS (status=4)
blocked_off50,5,comppi_nodetour,True,False,20.56,0.241,7.36,0.3,0.0112,0.396,RESULT: SUCCESS (status=4)
blocked_off50,5,comppi_noanneal,True,False,20.76,0.249,7.35,0.25,0.0089,0.395,RESULT: SUCCESS (status=4)
blocked_off50,6,comppi,True,False,21.26,0.247,7.36,0.25,0.0081,0.395,RESULT: SUCCESS (status=4)
blocked_off50,6,comppi_nodetour,True,False,20.86,0.249,7.35,0.3,0.0086,0.396,RESULT: SUCCESS (status=4)
blocked_off50,6,comppi_noanneal,True,False,21.06,0.244,7.36,0.25,0.008,0.398,RESULT: SUCCESS (status=4)
blocked_off50,7,comppi,True,False,21.16,0.248,7.36,0.25,0.0081,0.397,RESULT: SUCCESS (status=4)
blocked_off50,7,comppi_nodetour,True,False,20.66,0.248,7.36,0.3,0.009,0.396,RESULT: SUCCESS (status=4)
blocked_off50,7,comppi_noanneal,True,False,20.96,0.244,7.36,0.25,0.0085,0.396,RESULT: SUCCESS (status=4)
blocked_off50,8,comppi,True,False,20.66,0.246,7.36,0.25,0.0099,0.396,RESULT: SUCCESS (status=4)
blocked_off50,8,comppi_nodetour,True,False,21.06,0.249,7.35,0.255,0.0086,0.396,RESULT: SUCCESS (status=4)
blocked_off50,8,comppi_noanneal,True,False,20.76,0.244,7.36,0.3,0.0089,0.397,RESULT: SUCCESS (status=4)
blocked_off50,9,comppi,True,False,20.56,0.24,7.36,0.3,0.0099,0.396,RESULT: SUCCESS (status=4)
blocked_off50,9,comppi_nodetour,True,False,20.66,0.248,7.35,0.25,0.0098,0.395,RESULT: SUCCESS (status=4)
blocked_off50,9,comppi_noanneal,True,False,20.76,0.241,7.36,0.25,0.0092,0.396,RESULT: SUCCESS (status=4)
blocked_off50,10,comppi,True,False,20.66,0.248,7.36,0.25,0.0111,0.395,RESULT: SUCCESS (status=4)
blocked_off50,10,comppi_nodetour,True,False,20.86,0.248,7.36,0.255,0.0092,0.395,RESULT: SUCCESS (status=4)
blocked_off50,10,comppi_noanneal,True,False,20.96,0.244,7.36,0.3,0.0083,0.395,RESULT: SUCCESS (status=4)
blocked_off50,11,comppi,True,False,20.96,0.247,7.36,0.25,0.0083,0.395,RESULT: SUCCESS (status=4)
blocked_off50,11,comppi_nodetour,True,False,21.06,0.249,7.35,0.25,0.0081,0.395,RESULT: SUCCESS (status=4)
blocked_off50,11,comppi_noanneal,True,False,20.86,0.25,7.35,0.292,0.0083,0.396,RESULT: SUCCESS (status=4)
blocked_off50,12,comppi,True,False,21.56,0.246,7.36,0.25,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off50,12,comppi_nodetour,True,False,20.58,0.247,7.36,0.3,0.0099,0.396,RESULT: SUCCESS (status=4)
blocked_off50,12,comppi_noanneal,True,False,21.86,0.247,7.36,0.25,0.0078,0.395,RESULT: SUCCESS (status=4)
blocked_off50,13,comppi,True,False,20.86,0.246,7.36,0.292,0.0084,0.395,RESULT: SUCCESS (status=4)
blocked_off50,13,comppi_nodetour,True,False,20.56,0.244,7.36,0.269,0.0109,0.395,RESULT: SUCCESS (status=4)
blocked_off50,13,comppi_noanneal,True,False,21.16,0.244,7.36,0.292,0.0081,0.395,RESULT: SUCCESS (status=4)
blocked_off50,14,comppi,True,False,20.96,0.245,7.36,0.3,0.0084,0.396,RESULT: SUCCESS (status=4)
blocked_off50,14,comppi_nodetour,True,False,20.86,0.244,7.36,0.3,0.0085,0.395,RESULT: SUCCESS (status=4)
blocked_off50,14,comppi_noanneal,True,False,21.26,0.248,7.36,0.3,0.0079,0.395,RESULT: SUCCESS (status=4)
